Date,Species.ID,Length,Gear.Type,Data.Type,Year,Length Type,Sex,Special,MPA,FisheryDependent
11/1/15,ACANCO,17.97928591,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.05993291,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.10563889,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.56491481,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18.59437414,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18.58578423,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,10,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,6,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,25,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,30,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,2,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.69031296,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.93782424,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.15332181,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.31003508,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.43608954,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.8310585,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.36147926,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.87392472,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.97823187,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.86334602,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.01622613,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.8799448,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.93335242,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.79625327,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.40938147,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.51641619,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.26684597,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.6569639,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.03423125,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.37964624,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.68764714,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.45342303,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.00019509,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.54501297,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.58016641,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.94663503,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.61707966,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.06890215,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.47950173,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.41934195,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.00609722,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.81802653,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.08195328,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.91777782,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.75285526,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.54747062,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.54306581,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.05092797,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.8808754,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.25593611,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.05615646,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.92537983,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.72311848,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.70649825,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.62239102,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.28860722,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.23561048,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.63693189,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.60240557,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.3699268,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.39585061,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.41387732,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.63894898,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.33526095,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.28423179,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.19898237,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.33900914,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.63227666,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.64295771,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.84189432,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,3.339434111,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,3.232829084,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,4.358366742,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,2.64366412,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,3.617198519,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,2.016672554,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,2.8171457,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,2.662406857,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,2.115356786,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,3.307715293,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,3.119454357,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,3.807052637,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,2.770828155,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,3.104164798,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,4.383800253,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,3.55657482,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,2.821205113,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,4.302938477,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,4.208720184,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,3.241883115,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,3.114891875,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,4.433435974,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,3.952078068,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,2.959921006,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,2.79092782,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,2.644556116,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,3.687817963,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,2.341496007,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,1.8442941,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,1.657102464,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,4.490701941,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,3.517721602,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,3.003195173,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,4.446648287,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,1.770035627,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,2.077133345,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,2.775821912,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,8,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.99009386,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.00528275,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.95943348,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.864478,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.92529419,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.41796187,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.40871348,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.08260904,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.70700797,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.69685807,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.67754825,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.75108303,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.15847092,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.09757919,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.82521026,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.2994369,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.7535372,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.32485057,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.96230714,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.41274517,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,12.88548743,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.65110671,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.36249213,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.62592239,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.96360478,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.82495588,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.2723168,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.49065913,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.06922455,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.95767566,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.47714793,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.07564001,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.33907034,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.49492672,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.39034196,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.69706229,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.27859086,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.68360778,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.52347906,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.13537973,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.28457424,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.08680068,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.02451687,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.56341726,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.39309738,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.69011361,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.74411661,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.27739297,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.30700431,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.5613919,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.47479426,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.13722353,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,7.683668516,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,7.626695816,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,6.203376387,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,6.23629024,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18.46708642,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,19.37317634,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,19.58713925,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,19.43049649,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,19.22570715,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18.90360776,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18.77223262,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,19.9510689,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,25,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,25,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,25,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23.21394526,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.24175427,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.45749586,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.15311767,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.64607371,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.87357465,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.62448343,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.38871116,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.49450818,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23.42168875,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23.43070526,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20.96287954,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.77862923,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.81643482,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.33808579,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.89689568,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.97781308,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.64992176,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.12351842,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.80654757,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.56732827,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.75928632,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.45802448,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18.10058358,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.95045068,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.06495261,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.13697252,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.63255657,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.18456511,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.83229405,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.12856186,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,19.23486607,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18.71244836,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.09796595,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.85693212,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.97321246,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.12436552,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.47366958,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.62883709,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.8425535,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.6200782,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.70573598,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.65737762,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.0063675,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.82696161,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.5022971,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.53079575,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.67075655,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.14765468,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.20874423,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.6714758,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.74783314,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.48204603,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.49210605,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.26233892,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.77759088,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.91792835,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.8169761,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.90071164,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.60626045,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.54732974,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.90824815,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.87619246,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.19170643,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.29321898,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.74858999,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.23017692,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.70755669,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.892373,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,3,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,25,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20.67928768,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.57310188,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20.85892763,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.81214779,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.15419463,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.03879676,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.24426665,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.59794438,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.99551221,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.47391909,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.95652176,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23.93020969,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.8678219,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.08697483,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23.57102865,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.97975136,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.27308313,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.56833919,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23.14303705,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23.10574643,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23.13458257,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23.15539213,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20.75961863,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20.25030118,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.88137692,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23.68366148,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.90162011,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20.97075298,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.138995,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.08150331,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,24.03358572,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.00942762,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.53053102,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.19404024,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.13945748,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23.52205168,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23.28689416,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.48344684,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.81513098,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.41402041,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.71569472,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23.89931789,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.69510161,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23.58552169,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.96785959,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.81575153,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.78985116,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.40737476,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23.39987066,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23.53473382,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.78394839,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.23342355,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.79283703,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.48710996,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.47725738,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.2419309,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.81523762,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.79982441,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23.57409499,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.20663112,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23.53247764,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.63575539,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23.64212354,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.16003695,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23.39495185,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.20953841,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.97779882,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.41065149,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20.4390921,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23.42416864,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.64977857,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,24.82834092,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.63797031,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.90346748,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.49519483,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.08845191,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.03741341,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.88733794,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.60147251,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.67515161,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23.1187919,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20.88652149,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23.52912817,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.75817343,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.04582086,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23.1909257,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23.29700875,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.89839175,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.35913682,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.46701293,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20.02326092,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.01192768,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.93216667,SA,Survey,2015,0,0,0,0,0
